,bandwidth_mbit,bandwidth_mbit_-1,bandwidth_mbit_-2,bandwidth_mbit_-3,bandwidth_mbit_-4,bandwidth_mbit_-5,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_level_chosen_-2,quality_level_chosen_-3,quality_level_chosen_-4,quality_level_chosen_-5,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_download_s_-2,t_download_s_-3,t_download_s_-4,t_download_s_-5,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level
17,39.93773913043478,,,,,,3306624.0,4133556,,0,0,17,,,,4,,,,,,,,,,,,,,,,,,,,,,,10.000667,0.8280000000000001,,,,,,180.03,170.03,1576422664.8799999,1576422663.784,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p60/17.ts,66.26821557627125
18,37.43157097791798,,,,,,2373082.0,2966452,,0,0,18,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,0.634,,,,,,190.04,180.04,1576422674.4229999,1576422673.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/18.ts,62.567463169491475
19,35.82213731343283,,,,,,2400003.0,3000104,,0,0,19,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,0.67,,,,,,200.04,190.04,1576422684.465,1576422683.783,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/19.ts,59.66978450847455
20,31.34523744911805,,,,,,2310067.0,2887680,,0,0,20,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,0.737,,,,,,210.04,200.04,1576422694.768,1576422693.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/20.ts,63.81319666101694
21,15.244863787375413,,,,,,2294275.0,2867940,,0,0,21,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,1.5050000000000001,,,,,,220.04,210.04,1576422705.587,1576422703.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/21.ts,61.1440396779661
22,19.547068852459017,,,,,,2384662.0,2980928,,0,0,22,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,1.22,,,,,,230.04,220.04,1576422715.3799999,1576422713.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/22.ts,62.53397503389832
23,19.556955518945635,,,,,,2374135.0,2967768,,0,0,23,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,1.214,,,,,,240.04,230.04,1576422725.434,1576422723.783,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/23.ts,77.0485266949152
24,83.82993886462882,,,,,,1919641.0,2399632,,0,0,24,,,,3,,,,,,,,,,,,,,,,,,,,,,,10.000667,0.229,,,,,,250.04,240.04,1576422734.27,1576422733.779,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/24.ts,79.62613669491532
25,89.78081415929204,,,,,,2029181.0,2536308,,0,0,25,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.226,,,,,,260.04,250.04,1576422744.276,1576422743.782,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/25.ts,79.83480779661022
26,64.97183279742765,,,,,,2020758.0,2525780,,0,0,26,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.311,,,,,,270.04,260.04,1576422754.368,1576422753.783,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/26.ts,79.87256777966104
27,73.20378181818181,,,,,,2013238.0,2516380,,0,0,27,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.275,,,,,,280.04,270.04,1576422764.32,1576422763.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/27.ts,79.97645928813563
28,88.16955844155844,,,,,,2036852.0,2545896,,0,0,28,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.231,,,,,,290.04,280.04,1576422774.02,1576422773.782,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/28.ts,79.95972798305084
29,64.5225641025641,,,,,,2013238.0,2516380,,0,0,29,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.312,,,,,,300.04,290.04,1576422784.098,1576422783.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/29.ts,79.40246311864402
30,17.130369620253163,,,,,,2030084.0,2537436,,0,0,30,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,1.185,,,,,,310.04,300.04,1576422795.38,1576422793.779,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/30.ts,78.72864461016951
31,36.61936996336996,,,,,,1999550.0,2499272,,0,0,31,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.546,,,,,,320.04,310.04,1576422804.333,1576422803.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/31.ts,79.163295440678
32,13.967339752407153,,,,,,2030986.0,2538564,,0,0,32,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,1.454,,,,,,330.04,320.04,1576422815.644,1576422813.782,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/32.ts,79.8415164915254
33,14.174217331499312,,,,,,2061068.0,2576164,,0,0,33,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,1.454,,,,,,340.04,330.04,1576422825.712,1576422823.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/33.ts,79.39966523728823
34,30.80818099547511,,,,,,2042718.0,2553228,,0,0,34,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.663,,,,,,350.04,340.04,1576422834.709,1576422833.783,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/34.ts,78.55705088135593
35,30.14907259259259,,,,,,2035198.0,2543828,,0,0,35,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.675,,,,,,360.04,350.04,1576422844.722,1576422843.783,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/35.ts,78.87214972881361
36,15.23845218680504,,,,,,2055804.0,2569584,,0,0,36,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,1.349,,,,,,370.04,360.04,1576422855.579,1576422853.791,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/36.ts,79.20604996610167
37,53.04264566929133,,,,,,2021059.0,2526156,,0,0,37,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.381,,,,,,380.04,370.04,1576422864.442,1576422863.784,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/37.ts,78.79924752542362
38,50.52636893203883,,,,,,2081825.0,2602108,,0,0,38,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.41200000000000003,,,,,,390.04,380.04,1576422874.451,1576422873.779,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/38.ts,80.15028393220334
39,15.511798010711555,,,,,,2027527.0,2534240,,0,0,39,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,1.307,,,,,,400.04,390.04,1576422885.496,1576422883.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/39.ts,79.69862083050845
40,14.77848275862069,,,,,,2014240.0,2517884,,0,0,40,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,1.363,,,,,,410.03,400.03,1576422895.37,1576422893.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/40.ts,78.25963674576273
41,48.46301421800948,,,,,,2045071.0,2556424,,0,0,41,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.422,,,,,,420.03,410.03,1576422904.396,1576422903.784,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/41.ts,78.97678523728813
42,56.71038227146815,,,,,,2047176.0,2559056,,0,0,42,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.361,,,,,,430.03,420.03,1576422914.328,1576422913.783,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/42.ts,79.37202352542374
43,51.40537313432836,,,,,,2066427.0,2583120,,0,0,43,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.402,,,,,,440.03,430.03,1576422924.533,1576422923.779,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/43.ts,78.12188266101704
44,29.302290598290593,,,,,,2056952.0,2571276,,0,0,44,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.7020000000000001,,,,,,450.03,440.03,1576422934.76,1576422933.78,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/44.ts,79.25257286440674
45,66.32154838709677,,,,,,2055899.0,2569960,,0,0,45,,,,3,,,,,,,,,,,,,,,,,,,,,,,9.999667,0.31,,,,,,460.03,450.03,1576422944.352,1576422943.781,https://vod-metro.twitch.tv/5c7dbe780f669f54be1b_warcraft_35801489904_1306275532/720p30/45.ts,80.22258347457627
