,bandwidth_mbit,bandwidth_mbit_-1,bitrate_level,body_size_byte,buffer_estimate_0,byte_end,byte_start,n_segment,previous_bitrate,previous_quality,previous_vmaf,quality_level_chosen,quality_level_chosen_-1,quality_shift,quality_shift_bitrate_-1,quality_shift_bitrate_-2,quality_shift_bitrate_0,quality_shift_bitrate_1,quality_shift_bitrate_2,quality_shift_byte_-1,quality_shift_byte_-2,quality_shift_byte_0,quality_shift_byte_1,quality_shift_byte_2,quality_shift_vmaf_-1,quality_shift_vmaf_-2,quality_shift_vmaf_0,quality_shift_vmaf_1,quality_shift_vmaf_2,rebuffer_estimate_0,seg_len_s,t_download_s,t_download_s_-1,t_end,t_start,timestamp_finish,timestamp_start,url,vmaf_level,bitrate_level_encoded
84,11.313999999999998,,4183204.0,2127032,,0,0,83,,,,4,,,,,,,,,,,,,,,,,,,4.001089,1.504,,336.95,332.95,1572035392.792,1572035391.286,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-84.ts,100.0,3501388.8571428573
85,6.110728682170542,,3095912.0,1576568,,0,0,84,,,,4,,,,,,,,,,,,,,,,,,,4.007267,2.064,,340.96,336.95,1572035397.2529998,1572035395.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-85.ts,100.0,3501388.8571428573
86,10.910608695652172,,2890705.0,1474296,,0,0,85,,,,4,,,,,,,,,,,,,,,,,,,4.013433,1.081,,344.97,340.96,1572035400.2710001,1572035399.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-86.ts,100.0,3501388.8571428573
87,2.7055125701225844,,3186681.0,1627704,,0,0,86,,,,4,,,,,,,,,,,,,,,,,,,4.0196,4.813,,348.99,344.97,1572035408.0170002,1572035403.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-87.ts,100.0,3501388.8571428573
88,20.147754857997008,,3312398.0,1684856,,0,0,87,,,,4,,,,,,,,,,,,,,,,,,,4.002544,0.669,,352.99,348.99,1572035408.719,1572035408.048,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-88.ts,100.0,3501388.8571428573
89,8.200264763140819,,3100720.0,1579576,,0,0,88,,,,4,,,,,,,,,,,,,,,,,,,4.008711,1.541,,357.0,352.99,1572035412.734,1572035411.191,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-89.ts,100.0,3501388.8571428573
90,14.679464159811987,,3060660.0,1561528,,0,0,89,,,,4,,,,,,,,,,,,,,,,,,,4.0148779999999995,0.851,,361.01,357.0,1572035416.516,1572035415.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-90.ts,100.0,3501388.8571428573
91,1.5481621965170966,,2979513.0,1522424,,0,0,90,,,,4,,,,,,,,,,,,,,,,,,,4.021044,7.867000000000001,,365.04,361.02,1572035427.076,1572035419.19,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-91.ts,100.0,3501388.8571428573
92,3.6470991957104557,,1336751.0,680184,,0,0,91,,,,3,,,,,,,,,,,,,,,,,,,4.004,1.492,,369.04,365.04,1572035428.6,1572035427.106,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813213.mp4-92.ts,87.24089999999998,1393238.8991596638
93,13.143652173913045,,1334729.0,680184,,0,0,92,,,,3,,,,,,,,,,,,,,,,,,,4.010167,0.414,,373.05,369.04,1572035429.0410001,1572035428.6239998,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813213.mp4-93.ts,88.88049508333332,1393238.8991596638
94,13.433353115727,,1108753.0,565880,,0,0,93,,,,3,,,,,,,,,,,,,,,,,,,4.016333,0.337,,377.07,373.05,1572035431.615,1572035431.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813213.mp4-94.ts,83.28115658333338,1393238.8991596638
95,6.251319727891157,,1348358.0,689208,,0,0,94,,,,3,,,,,,,,,,,,,,,,,,,4.0225,0.882,,381.09,377.07,1572035436.071,1572035435.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813213.mp4-95.ts,83.88087516666661,1393238.8991596638
96,10.070260869565216,,1649479.0,839608,,0,0,95,,,,3,,,,,,,,,,,,,,,,,,,4.005444000000002,0.667,,385.1,381.09,1572035439.958,1572035439.2870002,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813213.mp4-96.ts,88.95205799999997,1393238.8991596638
97,9.627718309859157,,3352238.0,1708920,,0,0,96,,,,4,,,,,,,,,,,,,,,,,,,4.011611,1.42,,389.11,385.1,1572035444.61,1572035443.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-97.ts,100.0,3501388.8571428573
98,10.96127545382794,,3400201.0,1735992,,0,0,97,,,,4,,,,,,,,,,,,,,,,,,,4.017778,1.2670000000000001,,393.13,389.11,1572035448.457,1572035447.188,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-98.ts,100.0,3501388.8571428573
99,9.460813913043477,,2674911.0,1359992,,0,0,98,,,,4,,,,,,,,,,,,,,,,,,,4.000733,1.15,,397.13,393.13,1572035452.438,1572035451.286,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-99.ts,100.0,3501388.8571428573
100,5.191818499127399,,3651482.0,1859320,,0,0,99,,,,4,,,,,,,,,,,,,,,,,,,4.0069,2.865,,401.14,397.13,1572035458.0530002,1572035455.186,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-100.ts,100.0,3501388.8571428573
101,12.200424361493125,,3044323.0,1552504,,0,0,100,,,,4,,,,,,,,,,,,,,,,,,,4.0130669999999995,1.018,,405.14,401.13,1572035460.207,1572035459.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-101.ts,100.0,3501388.8571428573
102,5.33728813559322,,3699356.0,1889400,,0,0,101,,,,4,,,,,,,,,,,,,,,,,,,4.019233,2.832,,409.17,405.15,1572035466.0210001,1572035463.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-102.ts,100.0,3501388.8571428573
103,12.604388451443567,,2360508.0,1200568,,0,0,102,,,,4,,,,,,,,,,,,,,,,,,,4.002178,0.762,,413.17,409.17,1572035468.052,1572035467.288,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-103.ts,100.0,3501388.8571428573
104,10.028966360856268,,3219095.0,1639736,,0,0,103,,,,4,,,,,,,,,,,,,,,,,,,4.008356,1.308,,417.18,413.17,1572035472.4989998,1572035471.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-104.ts,100.0,3501388.8571428573
105,4.90054743157105,,3202439.0,1633720,,0,0,104,,,,4,,,,,,,,,,,,,,,,,,,4.014522,2.6670000000000003,,421.19,417.18,1572035477.86,1572035475.19,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-105.ts,100.0,3501388.8571428573
106,13.337819494584837,,3615614.0,1847288,,0,0,105,,,,4,,,,,,,,,,,,,,,,,,,4.020689,1.108,,425.21,421.19,1572035480.298,1572035479.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-106.ts,100.0,3501388.8571428573
107,28.39141818181818,,3069116.0,1561528,,0,0,106,,,,4,,,,,,,,,,,,,,,,,,,4.003633,0.44,,429.21,425.21,1572035483.73,1572035483.288,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-107.ts,100.0,3501388.8571428573
108,22.481109983079524,,3259277.0,1660792,,0,0,107,,,,4,,,,,,,,,,,,,,,,,,,4.0098,0.591,,433.23,429.22,1572035487.7810001,1572035487.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-108.ts,100.0,3501388.8571428573
109,27.3856834264432,,3602113.0,1838264,,0,0,108,,,,4,,,,,,,,,,,,,,,,,,,4.015967,0.537,,437.25,433.23,1572035491.7280002,1572035491.186,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-109.ts,100.0,3501388.8571428573
110,17.0337641025641,,3249446.0,1660792,,0,0,109,,,,4,,,,,,,,,,,,,,,,,,,4.022133,0.78,,441.26,437.24,1572035495.9729998,1572035495.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-110.ts,100.0,3501388.8571428573
111,32.051031578947374,,2991189.0,1522424,,0,0,110,,,,4,,,,,,,,,,,,,,,,,,,4.005089,0.38,,445.27,441.26,1572035499.6699998,1572035499.2870002,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-111.ts,100.0,3501388.8571428573
112,24.20147714808044,,3246311.0,1654776,,0,0,111,,,,4,,,,,,,,,,,,,,,,,,,4.0112559999999995,0.547,,449.28,445.27,1572035503.824,1572035503.186,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-112.ts,100.0,3501388.8571428573
113,25.18043076923077,,3206057.0,1636728,,0,0,112,,,,4,,,,,,,,,,,,,,,,,,,4.017422,0.52,,453.3,449.28,1572035507.709,1572035507.186,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-113.ts,100.0,3501388.8571428573
114,31.47602051282051,,3018329.0,1534456,,0,0,113,,,,4,,,,,,,,,,,,,,,,,,,4.000367,0.39,,457.3,453.3,1572035511.769,1572035511.288,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-114.ts,100.0,3501388.8571428573
115,21.895671592775038,,3273707.0,1666808,,0,0,114,,,,4,,,,,,,,,,,,,,,,,,,4.006533,0.609,,461.31,457.3,1572035515.799,1572035515.188,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-115.ts,100.0,3501388.8571428573
116,30.87308313539193,,3186172.0,1624696,,0,0,115,,,,4,,,,,,,,,,,,,,,,,,,4.0127,0.421,,465.31,461.3,1572035519.699,1572035519.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-116.ts,100.0,3501388.8571428573
117,29.04027826086957,,3269714.0,1669816,,0,0,116,,,,4,,,,,,,,,,,,,,,,,,,4.018867,0.46,,469.34,465.32,1572035523.7389998,1572035523.188,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-117.ts,100.0,3501388.8571428573
118,26.02055495495495,,3549575.0,1805176,,0,0,117,,,,4,,,,,,,,,,,,,,,,,,,4.001822,0.555,,473.34,469.34,1572035527.934,1572035527.288,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-118.ts,100.0,3501388.8571428573
119,15.952262295081965,,3343406.0,1702904,,0,0,118,,,,4,,,,,,,,,,,,,,,,,,,4.007989,0.8540000000000001,,477.35,473.34,1572035532.1320002,1572035531.187,https://videos-fms.jwpsrv.com/content/conversions/cGlKNUnj/videos/c04tpAHH-30813216.mp4-119.ts,100.0,3501388.8571428573
